,0
2442,When people see a white man then it is not considered profiling looking for a white man
2443,This is an article about how minorities are going communities and integrating with previously all white community
2444,"Keep it up Lame County, Linn County got Sherman Brothers Trucking and their tax revenue because of the same type of red tape"
2445,Ethnic cleansing of white Europeans?
2446,"are you white trash?The Christians who have cast their lot with Donald Trump have made a Faustian bargain with the Devil, and it will surely come back to haunt them"
2447,"I'm a fawning left winger, and I got the same black-box warning you did"
2448,"Chin said he felt as if he was invisible during his time in an overwhelmingly white suburban Seattle high school,"
2449,"How can the Liberals not be party of privilege when their leader is the very embodiment of white male privilege?

Or is the PM suggesting that the Liberal leader was elected on the strength of his stellar academic achievements and outstanding career accomplishments?"
2450,Toni Morrison called Clinton our first black president - the title was not self-applied
2451,"And now we have President who stokes racial tensions, and fails except under extreme duress to denounce white supremacists"
2452,equality between the negroes and white people
2453,"I will to the very last stand by the law of this State, which forbids the marrying of white & black"
2454,Another extremist white male hell bent on destroying the planet
2455,"Murdered cops at some BLM rallies, now a murdered counter-protestor at a white nationalist rally"
2456,"

Can't these unhinged groups tone down the violence?I am surprised to see the Pope address Kathy Wynne's green energy plan and high taxes and regulation directly, but bully for him!Please explain why he ""looks"" ignorant"
2457,Biomass includes the sewer waste and green cuttings both put into landfill but will be stopped by EPA
2458," So what?
Trump has packed his cabinet with white billionaire elitests intent on enriching themselves to the detriment of the American people"
2459,"I very much believe that language matters and shapes attitudes, and I support many kinds of changes, but this one is ridiculous and smacks of white liberal misinterpretation of the real times that usage matters"
2460,"'

But that the Trump administration has chosen that issue to focus its energies on is certainly a factor to consider when coupled with his own failure to make an outright condemnation of the white supremacists gathered in Charlottesville"
2461,Not even to a fraction of the degree to which the green Nazis would like you to believe
2462,"Actually I see more middle aged white people, usually men, on the cover than anything else"
2463,"We know the NAZIs, KKK and white nationalists were rioting in support of racism, but were the other groups you mention in Seattle, Portland, and California, rioting on behalf of racism?

I think you are using false equivalency, which this editorial warns against"
2464,The best thing Sessions can do now is stick around and block crazy orange from doing even more damage and interfering with the special prosecutor
2465,"

Imagine the message that would've been sent if the streets were literally empty where the white supremacy groups were at"
2466,"Don't forget cluster munitions, white phosphorous, and a whole host of other ""banned"" weapons that America has been selling to non-treaty signatories for decades"
2467,you should start an occult youtube channel showing how his red tie symbolizes the blood from illuminati children and he's actually a reptilian
2468,"He won't ""make it white again""

He will just keep/make it more Republican:

https://www"
2469,", ""dead"") tissue that looks macroscopically like white cottage cheese (pathologists have traditionally loved to describe disease processes in culinary terms)"
2470,"
LW - It's always depressing to see white people try to justify their complete disregard for the feelings of minorities, if it gets in the way of ""their fun"""
